EmotionType,Emotion,Character,Title,Kaomoji
positive,cute,bear,Miscellaneous Bears,(ʘ(∀)ʘ)
neutral,meh,bear,Miscellaneous Bears,（￣(仝)￣）人（￣(仝)￣）人（￣(仝)￣）
positive,cute,bear,Complex Bears,ʕ̡̢̡̡̢̡̡̢̡✩˃̶͈̀ ॢ³˂̴`͈ॢʔ̢̡̢̢̡̢̢̡̢♡⃛
positive,cute,bear,Complex Bears,ʕ̡̢̡̡̢̡̡̢♡ᵒ̴̷͈艸ᵒ̴̷͈॰ʔ̢̡̢̢̡̢̢̡̢✧
positive,cute,bear,Complex Bears,✧ʕ̢̣̣̣̣̩̩̩̩·͡˔·ོɁ̡̣̣̣̣̩̩̩̩✧
positive,cute,bear,Complex Bears,ʕ ⁎❛ั ुꈊ͒ੁ❛ั ु)
positive,cute,bear,Complex Bears,ʕ̡̢̡*✪௰✪ૢʔ̢̡̢
positive,cute,bear,Complex Bears,ʕ̡̢̡ॢ•̫͡ॢ•ʔ̢̡̢
positive,cute,bear,Complex Bears,˞͛ʕ̡̢̡๑꒪͒ꇴ꒪͒๑ʔ̢̡̢˞͛
positive,cute,bear,Complex Bears,˞͛ʕ̡̢̡◌･ꄃ･◌ʔ̢̡̢˞͛
positive,cute,bear,Complex Bears,˞͛ʕ̡̢̡⚭◞₀͒◟⚭̀ʔ̢̡̢˞͛
positive,cute,bear,Complex Bears,ʕ̡̢̡ʘ̅͟͜͡ʘ̲̅ʔ̢̡̢
positive,cute,bear,Complex Bears,"˞͛ʕ̡̢̡,,Ծ‸Ծ,, ʔ̢̡̢˞͛"
positive,cute,bear,Complex Bears,˞͛ʕ̡̢̡ ͡͝ ືྀ͋ ◡ु ͡͝ ືི͋ ʔ̢̡̢˞͛
positive,cute,bear,Complex Bears,ৎ｡ ॄཻ͡⁎̥̥̥̥̥̥ૂॽ
positive,cute,bear,Complex Bears,ৎ⁎́ ॄཻ͡⁎̀ूॽ྆྆
positive,cute,bear,Complex Bears,✧.*◌̗·͡˔·ོᵔ̩̩͔·͡˔·◌̖*·✧
positive,cute,bear,Complex Bears,ৎˊ̣̣̣࿄ˋ̣̣ूॽ ༘ؓ ँั๊ྃ
positive,cute,bear,Complex Bears,ৎ•ु·̫•ूॽ
positive,cute,bear,Complex Bears,o͡͡͡╮ʕ ¯͒ ~ ¯͒ ʔ╭o͡͡͡
positive,cute,bear,Complex Bears,ʕ ㅎ.̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̨̨̨̨̨̨̨̨̨̨̨̨.̸̸̨̨ㅎʔ
positive,cute,bear,Complex Bears,ก็็็็็็็็็็็็็ʕ•͡ᴥ•ʔ ก้้้้้้้้้้้
positive,cute,bear,Complex Bears,˓ٛ˃̵̢̡̢ˊ͈ˣੰॢˋ͈ॢٛٛ˂̵̡̢̡༿˒˒৳ɦ੨৸кઽ❣༚˚·° ஐ｡✼
positive,cute,bear,Complex Bears,꒰♥︎꒱ઽᵘᵏⁱ♡ৎˊ͈ˣੰૢˋ͈ॢॽ∗｡
neutral,neutral,fish,Fish,(゜))<<
neutral,neutral,fish,Fish,(°))<<
neutral,neutral,fish,Fish,(°)#))<<
neutral,neutral,fish,Fish,(Q )) >
neutral,neutral,fish,Fish,>_)))彡
neutral,neutral,fish,Fish,>゜))))彡
neutral,neutral,fish,Fish,ζ°)))彡
positive,cute,fish,Fish,❥᷁)͜͡˒ ⋊
positive,cute,fish,Fish,┣⠉❥᷁)͜͡˒ ⋊
neutral,neutral,fish,Fish,<º))))><
neutral,neutral,fish,Fish,<゜)))彡
neutral,neutral,fish,Fish,><((((●ﾟ<
neutral,neutral,fish,Fish,><((((*ﾟ< >ﾟ*)))><
neutral,neutral,fish,Fish,ζ`))))))<
neutral,neutral,fish,Fish,♪ ε=>`)))>ﾟ)))彡~~
neutral,neutral,fish,Fish,[<+))><< <*))>=<]
neutral,neutral,fish,Fish,>ﾟ)##)彡
neutral,neutral,fish,Fish,>ﾟ)))彡
neutral,neutral,fish,Fish,>゜)))彡
neutral,neutral,fish,Fish,゜~>゜))><
neutral,neutral,fish,Fish,>゜)))><
neutral,neutral,fish,Fish,>°))彡
neutral,neutral,fish,Fish,<・)))><<
positive,cute,crab,Crabs,ミ．．ミ
positive,cute,crab,Crabs,"(/)(;,,;)(/)"
positive,cute,crab,Crabs,>=<
positive,cute,crab,Crabs,≧〔゜゜〕≦
positive,cute,crab,Crabs,V=(° °)=V
positive,cute,crab,Crabs,ミ(・・)ミ
positive,cute,crab,Crabs,ミ[°°]ミ
positive,cute,crab,Crabs,(V)oo;;(V)
positive,cute,crab,Crabs,(*ꄱͦਵꄱͦ*)
positive,cute,crab,Crabs,"(V)(@,,,,@)(V)"
positive,cute,crab,Crabs,(V) (O ww O) (V)
positive,cute,crab,Crabs,"(V) (;,,,;) (V)"
positive,cute,squid,Squids,＜コ：ミ
positive,cute,squid,Squids,くコ:彡
positive,cute,squid,Squids,くコ：彡
neutral,hungry,human,Squids,くコ：彡｡≠(￣～￣ )
positive,cute,squid,Squids,くコ彡
positive,cute,jellyfish,Jellyfish,（：。）ミ
positive,cute,jellyfish,Jellyfish,Ｃ：。ミ
positive,cute,jellyfish,Jellyfish,Ｃ：｡ミ
positive,cute,jellyfish,Jellyfish,@:≈
positive,cute,whale,Whales,. ><{{{.______)
positive,cute,whale,Whales,. ><{{{o ______)
positive,cute,whale,Whales,. ><{{{x_______)
positive,cute,whale,Whales,. ><(((.______)
positive,cute,whale,Whales,. ><(((o ______)
positive,cute,whale,Whales,. ><(((x_______)
positive,cute,turtle,Turtles,",=,e"
positive,cute,turtle,Turtles,.=.e
neutral,neutral,sea creatures,Sea Creatures,(◐ o ◑ )
neutral,neutral,sea creatures,Sea Creatures,>^)))< ～～
neutral,neutral,sea creatures,Sea Creatures,(・8・)
neutral,neutral,sea creatures,Sea Creatures,☋⃘
neutral,neutral,sea creatures,Sea Creatures,<コ:彡~~~~
neutral,neutral,sea creatures,Sea Creatures,ᗦ↞◃ 〜
neutral,hungry,human,Fishing,(;`ー´)o/￣￣￣~>°)))彡
neutral,hungry,human,Fishing,ε-(￣(ｴ)￣*)/ ⌒>ﾟ)##)彡
neutral,hungry,human,Fishing,(　ﾟДﾟ)⊃⌒>゜)))彡
neutral,hungry,human,Fishing,(｡･ω･)o━<コ：彡
neutral,hungry,human,Fishing,!(;｀-)/￣￣￣￣￣>ﾟ)))>彡
neutral,hungry,human,Fishing,(*^_^;)_o/━━━━━━>ﾟ)))≫彡 ~ ~ ~
neutral,hungry,human,Fishing,♪(oﾟｰﾟ)o＜爻爻爻爻爻爻爻爻>ﾟ)))彡爻爻爻爻爻
neutral,hungry,human,Fishing,∑(;￣(ｴ)￣)o/￣￣￣￣￣￣~ ゞ●)))彡
neutral,hungry,human,Fishing,><(((( ﾟ<~￣￣￣＼o(￣(ｴ)￣)o/￣￣￣~>ﾟ ))))><
neutral,hungry,human,Fishing,>ﾟ;)))彡=3=3=3=3 ＼(￣(ｴ)￣＼))
neutral,hungry,human,Fishing,♪(*￣(ｴ)￣)o/￣￣￣￣￣￣~ >ﾟ )))>彡
neutral,hungry,human,Fishing,(“￣(ｴ)￣)o/￣￣￣￣~>ﾟ )++++<<
neutral,hungry,human,Fishing,",,,((／￣(ｴ)￣)／ ε=ε=ε=ε=ミ(((;ﾟ<"
neutral,hungry,human,Fishing,(｡´p｀)____¶⌒>゜)))333彡　★｡.::｡.::・’ﾟ
neutral,hungry,human,Fishing,(･ω･)ﾉ－－＝＝三三三 >ﾟ)))彡
positive,cute,monkey,@ Style Ears,@・ꈊ・@
positive,cute,monkey,@ Style Ears,@( o･ω･)@
positive,cute,monkey,@ Style Ears,@( o･ｪ･)@
positive,cute,monkey,@ Style Ears,@( o･ꎴ･)@
positive,cute,monkey,@ Style Ears,@( oóωò)@
positive,cute,monkey,@ Style Ears,@( oóꎴò)@
positive,cute,monkey,@ Style Ears,@(｡･o･)@
positive,cute,monkey,@ Style Ears,@(*^ｪ^)@
positive,cute,monkey,@ Style Ears,@(/o･ｪ･o)@/
positive,cute,monkey,@ Style Ears,@(o･ｪ･)@
positive,cute,monkey,@ Style Ears,@(o・ェ・)@ノ
positive,cute,monkey,@ Style Ears,@(o･ｪ･o)@
positive,cute,monkey,@ Style Ears,└@(･ｪ･)@┐
positive,cute,monkey,@ Style Ears,@(ᵕ.ᵕ)@
positive,cute,monkey,@ Style Ears,@(。・o・)@
positive,cute,monkey,@ Style Ears,@(。・0・)@
positive,cute,monkey,@ Style Ears,@(。・-・)@
positive,cute,monkey,@ Style Ears,@(。・。・)@
positive,cute,monkey,@ Style Ears,@(o･ｪ･)@ﾉ~”
positive,cute,monkey,@ Style Ears,@(｡･◇･)@
positive,cute,monkey,@ Style Ears,@(｡･｡･)@
positive,cute,monkey,@ Style Ears,@(｡･_･)@
positive,cute,monkey,@ Style Ears,@(･ｪ･｡)@
positive,cute,monkey,@ Style Ears,~~-v@(･ｪ･ﾒ)@
positive,cute,monkey,@ Style Ears,@(;･ｪ･)@/
positive,cute,monkey,@ Style Ears,ヾ@(o･ｪ･o)@
positive,cute,monkey,@ Style Ears,@(´･ｪ･`)@
positive,cute,monkey,@ Style Ears,○Ｏo。.@(-ェ-)@ノ
positive,cute,monkey,@ Style Ears,○Ｏo。.@(-ェ-)@ノ~~~
positive,cute,monkey,@ Style Ears,@(;･ｪ･)@ﾉ
positive,cute,monkey,@ Style Ears,@(･o･)@
positive,cute,monkey,@ Style Ears,@(･0･)@
positive,cute,monkey,@ Style Ears,@(･ェ･)@
positive,cute,monkey,@ Style Ears,@(･-･)@
positive,cute,monkey,@ Style Ears,“(@･｡･@)/
positive,cute,monkey,@ Style Ears,@(・●・)@
positive,cute,monkey,@ Style Ears,@( ◕ x ◕ )@
positive,cute,monkey,@ Style Ears,ゞ@(o･ｪ･)@人@(･ｪ･o)@
positive,cute,monkey,@ Style Ears,ヽ@(*^ｪ^)@入@(･ｪ･o)@ﾉ
positive,cute,monkey,@ Style Ears,@(o･ｪ･)ﾉ☆@(*_ _)@
positive,cute,monkey,@ Style Ears,|･ｪ･)@ |ｪ･)@ |･)@ |
positive,cute,monkey,@ Style Ears,………..。。。ﾍ@( o･ｪ･)@￣[猿]￣@( o･ｪ･)@ﾉ
positive,cute,monkey,@ Style Ears,C= C= C= C=@(/o･ｪ･o)@/
positive,cute,monkey,⊂ Style Ears,⊂((・⊥・))⊃
positive,cute,monkey,⊂ Style Ears,⊂((*＞⊥σ))⊃
positive,cute,monkey,⊂ Style Ears,⊂((*σ⊥σ*))⊃
positive,cute,monkey,⊂ Style Ears,⊂((〃￣⊥￣〃))⊃
positive,cute,monkey,⊂ Style Ears,⊂((∂⊥<*))⊃
positive,cute,monkey,⊂ Style Ears,⊂((＞⊥＜))⊃
positive,cute,monkey,⊂ Style Ears,⊂((≧⊥≦))⊃
positive,cute,monkey,⊂ Style Ears,⊂((δ⊥δ))⊃
positive,cute,monkey,⊂ Style Ears,⊂((υ⊥υ))⊃
positive,cute,monkey,⊂ Style Ears,⊂((о∂⊥∂о))⊃
positive,cute,monkey,⊂ Style Ears,⊆ಠ ω ಠ⊇
positive,cute,monkey,⊂ Style Ears,⊆◍益◍⊇
positive,cute,monkey,⊂ Style Ears,⊂（（〃￣ー￣〃））⊃
positive,cute,monkey,⊂ Style Ears,⊂((o・ェ・))⊃ノ
positive,cute,monkey,⊂ Style Ears,⊂((。・o・))⊃
positive,cute,monkey,⊂ Style Ears,⊂((。・。・))⊃
positive,cute,monkey,⊂ Style Ears,⊂((･o･))⊃
positive,cute,monkey,⊂ Style Ears,⊂((｡･◇･))⊃
positive,cute,monkey,⊂ Style Ears,⊂((ᵕ.ᵕ))⊃
positive,cute,monkey,⊂ Style Ears,⊂((。・-・))⊃
positive,cute,monkey,⊂ Style Ears,⊂(( o･ω･))⊃
positive,cute,monkey,⊂ Style Ears,（⊂((・⊥・))⊃）
positive,cute,monkey,⊂ Style Ears,⊂((〃’⊥’〃))⊃
positive,cute,monkey,⊂ Style Ears,⊆（⌒◎⌒）⊇
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ .̫•๑꒜
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ .̫•๑꒜✧
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘;•͡ .̫•๑꒜྆྆
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ ི.ྀ̫•๑꒜
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ ི.ྀ̫•๑꒜✧
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ .̫•๑꒜ღ⃛
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ ི.ྀ̫•๑꒜ღ⃛
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ⴚტ◕‿◕ტჂ
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ .̫•๑꒜♬♫
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ .̫•๑꒜
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ⃘๑•͡ .̫•๑꒜ℒℴѵℯ❤
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,⁝⁞⁝⁞Ϛ⃘๑•͡ .̫•๑꒜☂⁝⁞⁝⁝
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,⁝⁞⁝⁞Ϛ⃘๑•͡ ི.ྀ̫•๑꒜☂⁝⁞⁝⁝
positive,cute,monkey,Ϛ⃘๑•͡ .̫•๑꒜ Style Monkeys,Ϛ•͇ꇵ͒•ོ͇Ͻ
positive,cute,monkey,Miscellaneous Monkeys,((๑✧ꈊ✧๑))
positive,cute,monkey,Miscellaneous Monkeys,✧.*◌·͡˔·ོ◌*·✧
positive,cute,monkey,Miscellaneous Monkeys,(((ლ(͏ ͒ • ꈊ • ͒)ლ)))♡
positive,cute,monkey,Miscellaneous Monkeys,¶(⁄•˅̭•∖)⁋
positive,cute,monkey,Miscellaneous Monkeys,(๑• .̫ •๑)
positive,cute,monkey,Miscellaneous Monkeys,– =͟͟͞͞(●⁰ꈊ⁰● |||)
positive,cute,monkey,Miscellaneous Monkeys,ධ̢•͙ꄃ̑•͙ຄ̏ධ̡
positive,cute,monkey,Miscellaneous Monkeys,☾ठ ੁठ☽
positive,cute,monkey,Miscellaneous Monkeys,((ᵒꈊᵒ᷅ ू‖))՞
positive,cute,monkey,Miscellaneous Monkeys,ᗧʻ̑ ˙̫ ʻ̑ᗤ⍝
positive,cute,monkey,Miscellaneous Monkeys,₢⦿͡ ˒̫̮ ⦿͡ꀣ
positive,cute,monkey,Miscellaneous Monkeys,₢ຈ▿ຈꀣ
positive,cute,monkey,Miscellaneous Monkeys,₢⦿͡㍕⦿͡ꀣ
positive,cute,monkey,Miscellaneous Monkeys,⸉ᘓ◎⃝ᆺ◎⃝ᘐ⸊
positive,cute,monkey,Miscellaneous Monkeys,♪( ･ｪ･)ﾂ彡(ﾟДﾟ?)
positive,cute,human,ω Mouths,(。-`ω´-)
positive,cute,human,ω Mouths,(｡+･`ω･´)
positive,cute,human,ω Mouths,(*´ω｀)o
positive,cute,human,ω Mouths,(´・ω・)ﾉ
positive,cute,human,ω Mouths,(=ﾟωﾟ)ノ
positive,cute,human,ω Mouths,(ﾉ･ω･)ﾉﾞ
positive,cute,human,ω Mouths,ヽ(･ω･｡)ﾉ
positive,cute,human,ω Mouths,ヽ(･ω･ゞ)
positive,cute,human,ω Mouths,ヽ(´･ω･`)､
positive,cute,human,ω Mouths,Σ( ﾟωﾟ；≡⊃
positive,cute,human,ω Mouths,( •̀ ω•́ )
positive,cute,human,ω Mouths,(・ω・；)
positive,cute,human,ω Mouths,(* >ω<)
positive,cute,human,ω Mouths,(*-ω-)
positive,cute,human,ω Mouths,(*･ω･)
positive,cute,human,ω Mouths,(•̀௰•́ )
positive,cute,human,ω Mouths,(´-ω-｀)
positive,cute,human,ω Mouths,(´・ω・`)
positive,cute,human,ω Mouths,(´o・┏ω┓・o｀)
positive,cute,human,ω Mouths,(=ﾟωﾟ)ﾉ
positive,cute,human,ω Mouths,(○’ω’○)
positive,cute,human,ω Mouths,[´・ω・`]
positive,cute,human,ω Mouths,｛・ω-*}
positive,cute,human,ω Mouths,┗(･ω･;)┛
positive,cute,human,ω Mouths,ヾ(･ω･`｡)
positive,cute,human,ω Mouths,ヾ(・ω・ｏ)
positive,cute,human,ω Mouths,ヾ(｡･ω･｡)
positive,cute,human,ω Mouths,ヽ(｡ゝω・｡)ﾉ
positive,cute,human,ω Mouths,ヾ(ｏ･ω･)ﾉ
positive,cute,human,ω Mouths,w(´･ω･`)w
positive,cute,human,ω Mouths,Σ(・ω・`|||)
positive,cute,human,ω Mouths,ฅ(ٛ•௰• ٛ )
positive,cute,human,ω Mouths,(∗•ω•∗)
positive,cute,human,ω Mouths,(›´ω`‹ )
positive,cute,human,ω Mouths,( “･ω･ﾞ)
positive,cute,human,ω Mouths,( ˘•ω•˘ )
positive,cute,human,ω Mouths,( •̆௰•̆)
positive,cute,human,ω Mouths,( •॔௰• ॓)
positive,cute,human,ω Mouths,ต(ꏿ᷅௰ꏿ᷄)ต
positive,cute,human,ω Mouths,ฅ(ٛ •௰•´ ٛ )꒭！
positive,cute,human,ω Mouths,ต(ꏿ௰ꏿ)ต
positive,cute,human,ω Mouths,(ό௰ὸ)
positive,cute,human,ω Mouths,⁝ˊ ̤•௰⃜•ˋ ̤⁝˒˒˒
positive,cute,human,ω Mouths,∩(｀・ω・´)∩
positive,cute,human,ω Mouths,ε(*´･ω･)з
positive,cute,human,ω Mouths,( ･ὢ･ )
positive,cute,human,ω Mouths,=͟͟͞͞⊂( ’ω’ )=͟͟͞͞⊃
positive,cute,human,ω Mouths,(<●>ω<●>)✧
positive,cute,human,ω Mouths,◞(o꒪ͧω꒪ͧo)
positive,cute,human,ω Mouths,(♦ŐωŐ♦)
positive,cute,human,ω Mouths,•ू(ᵒ̴̶̷ωᵒ̴̶̷*•ू) )੭ु⁾
positive,cute,human,ω Mouths,(⌯¤̴̶̷̀ω¤̴̶̷́)✧
positive,cute,human,ω Mouths,(❛ω❛)
positive,cute,human,ω Mouths,(　³ω³ )
positive,cute,human,ω Mouths,(＝ω＝.)
positive,cute,human,ω Mouths,:( •ᾥ•):
positive,cute,seal,Seals,(ᵔᴥᵔ)
positive,cute,seal,Seals,(◕ᴥ◕)
positive,cute,seal,Seals,ᵔᴥᵔ
positive,cute,seal,Seals,◕ᴥ◕
positive,cute,seal,Seals,(^ᴥ^)
positive,cute,seal,Seals,^ᴥ^
positive,cute,seal,Seals,ᶘ ͡°ᴥ͡°ᶅ
negative,worried,porkupine,Porkupines,(•̆ꈊ•̆;;)ꋧ
positive,cute,porkupine,Porkupines,:: (•ᴥ• )́`́’́`́’⻍
positive,cute,otter,Otters,⁽⁽꜀(:3꜂ ꜆)꜄⁾⁾
positive,cute,otter,Otters,દ=๑๑( ੭ ε:)੭ु⁾⁾₍₍
positive,cute,otter,Otters,_(﹚◜ ꒊः`)_
positive,cute,otter,Otters,_(ר гꒊಃ)_
positive,cute,otter,Otters,(:ᘌꇤ⁐ꃳ 三
positive,cute,otter,Otters,_(:3 ⌒ﾞ)_
positive,cute,otter,Otters,｡･*･:≡(　ε:)
positive,cute,otter,Otters,( :3) ×)〆 ～～～
positive,cute,otter,Otters,(ꏅꈯ )<
neutral,neutral,snake,Snakes,]＾：山
neutral,neutral,snake,Snakes,＞°）m～～～∈
neutral,neutral,snake,Snakes,～>`)～～～
neutral,neutral,snake,Snakes,～>゜）～～～～
neutral,neutral,snake,Snakes,～＞°）mニニニニ＝～
neutral,neutral,snake,Snakes,➰＞°）mニニニニ＝➰
positive,cute,hedgehog,Hedgehogs,੯ू•́ू ໒꒱⁼³₌₃
positive,cute,hedgehog,Hedgehogs,੯ू❛ัू ໒꒱
positive,cute,hedgehog,Hedgehogs,੯ू❛ัू ໒⑅꒱
positive,cute,hedgehog,Hedgehogs,੯ू•́ू ໒وو꒱
positive,cute,hedgehog,Hedgehogs,੯ू•́ू ໒꒱Ꮅ
positive,cute,hedgehog,Hedgehogs,੯ू•́ूཻ ໒꒱Ꮅ”
positive,cute,hedgehog,Hedgehogs,੯ू‵ू ໒꒱
positive,cute,hedgehog,Hedgehogs,੯ूᵕू ໒꒱ƶƵ
positive,cute,hedgehog,Hedgehogs,੯ू•̀ ໒꒱⁼³₌₃
positive,cute,hedgehog,Hedgehogs,੯ू❛ัूཻ ໒꒱⁼³₌₃
positive,cute,hedgehog,Hedgehogs,੯ूᵕ̤ू U॒॒॒॒॒୭ℒℴѵℯ❤
positive,cute,hedgehog,Hedgehogs,੯”ړ ও͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞
positive,cute,hedgehog,Hedgehogs,੯ूᵕ̤ू U॒॒॒॒॒୭ღ⃛
positive,cute,hedgehog,Hedgehogs,੯ू•̀ू ໒꒱٩(ε•́๑))
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (`・ㅅ ・´) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (´・ω・`) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (´・ｪ・`) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (´◓ɷ◓`) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,(◕(‘ 人 ‘) ◕)
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (。-`ω´-) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ ( •̀ ω•́ ) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (* >ω<) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (•̀௰•́ ) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ ( ˘•ω•˘ ) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ ( ˘•ㅅ•˘ ) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (* >ㅅ<) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (›´ω`‹ ) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (ό௰ὸ) ༽
positive,cute,llama or alpaca,Llamas or Alpacas,༼ (›´ㅅ`‹ ) ༽
neutral,neutral,insect,Insects,Ƹ̵̡Ӝ̵̨̄Ʒ
neutral,neutral,insect,Insects,ᙙᙖ
neutral,neutral,insect,Insects,* ूི-̭͡- ૂ ྀ⁎ꂚᴉᴉᴉ
neutral,neutral,insect,Insects,ૂི•̮͡• ૂ ྀ
neutral,neutral,insect,Insects,ᵋ* ूི-̭͡- ૂ ྀᵌ
neutral,neutral,insect,Insects,ෆ͙⃛* ི•̮͡ુ -ુ ྀᵒᵏ❣⃛
neutral,neutral,insect,Insects,* ूི×̺͡×ू ྀ⁎*☠⁎ꂚ*ᵎᵎᵎ
neutral,neutral,insect,Insects,* ི•̮͡ુ -ુ ྀෆ⃛* ི-̮͡ू -ू ྀ
neutral,neutral,insect,Insects,( ≖ଳ≖)
neutral,neutral,insect,Insects,(ꂲଳꂲ)
neutral,neutral,insect,Insects,ஞଲஞ
neutral,neutral,insect,Insects,꒰ॱଳ͘꒱
neutral,neutral,insect,Insects,(ଠୖ ଳି ଠୖ)՞
neutral,neutral,insect,Insects,( ̊ଳ ̊)
positive,cute,mouse,Mice or Rats,ʢ்ꇵ்͒ʡ
positive,cute,mouse,Mice or Rats,ʢ்́ꇵ்͒̀ʡ
positive,cute,mouse,Mice or Rats,ʢ்̽ꇵ்͒̽ʡ
positive,cute,mouse,Mice or Rats,ʢٛ•ꇵٛ•ʡ*✲ﾟ*｡ʚɞ⋆ྉ
positive,cute,mouse,Mice or Rats,ʢ• ͡•ʢ• ͡•ʢ• ͡•ʡ
positive,cute,mouse,Mice or Rats,…ᘛ⁐̤ᕐᐷ
positive,cute,mouse,Mice or Rats,ᘛ⁐̤ᕐᐷ ◅
positive,cute,mouse,Mice or Rats,၄ စ ౪ စ ၃
positive,cute,mouse,Mice or Rats,٩ʕ◕౪◕ʔو
positive,cute,mouse,Mice or Rats,ᑴ´⍘`ᑷ
positive,cute,mouse,Mice or Rats,ʢ◉ᴥ◉ʡ
positive,cute,mouse,Mice or Rats,ᕳ-⍘-ᕲ
positive,cute,mouse,Mice or Rats,ᕳ•⍘•ᕲ
positive,cute,mouse,Mice or Rats,ᕮ  _  ᕭ
positive,cute,mouse,Mice or Rats,ᕮ´⍘`ᕭ
positive,cute,mouse,Mice or Rats,q⊜ᨎ⊜p
positive,cute,mouse,Mice or Rats,ᘳꝊ‿Ꝋᘰ
positive,cute,mouse,Mice or Rats,ʢ´• ᴥ •`ʡ
positive,cute,mouse,Mice or Rats,ʕ ・ Д ・ ʔ
neutral,neutral,bovine,Bovines Cows Oxen Bulls Bisons,६ൠ͠३
neutral,neutral,bovine,Bovines Cows Oxen Bulls Bisons,( ఠൠఠ )
neutral,neutral,bovine,Bovines Cows Oxen Bulls Bisons,( ≖ิൠ≖ิ )
neutral,neutral,bovine,Bovines Cows Oxen Bulls Bisons,三|ლ(◉ืൠื◉)ლ|三
neutral,neutral,bovine,Bovines Cows Oxen Bulls Bisons,(☝ ◉ืൠ◉ื)
neutral,neutral,spider,Spiders,/╲/\╭( ͡° ͡° ͜ʖ ͡° ͡°)╮/\╱\
neutral,neutral,spider,Spiders,/╲/\(╭•̀ﮧ •́╮)/\╱\
neutral,neutral,spider,Spiders,ᄽὁȍ ̪ őὀᄿ
neutral,neutral,spider,Spiders,/╲/\╭(ఠ్ఠఠ్ఠ˓̭ ఠ్ఠఠ్ఠ)╮/\╱\
neutral,neutral,spider,Spiders,/╲/\╭[ ☯ _ ☯ ]╮/\╱\
neutral,neutral,spider,Spiders,/╲/\〳 ᴼᴼ ౪ ᴼᴼ 〵/\╱\
neutral,neutral,spider,Spiders,/╲/\╭⁞ ರರ ͜ʖ ರರ ⁞╮/\╱\
neutral,neutral,spider,Spiders,/╲/\╭( . ರರ ل ರರ . )╮/\╱\
neutral,neutral,spider,Spiders,/╲/\╭〳 . ˘ ۝ ˘ . 〵╮/\╱\
neutral,neutral,spider,Spiders,/╲/\╭[ ☉ ﹏ ☉ ]╮/\╱\
neutral,neutral,spider,Spiders,/╲/\╭༼ ººل͟ºº ༽╮/\╱\
neutral,neutral,spider,Spiders,ᄽ῟｢❜ﭣ❜｣῏ᄿ
positive,cute,beaver,Buck Tooth Animals,(=˘ϖ˘=)
positive,cute,beaver,Buck Tooth Animals,( θ ϖ θ )
positive,cute,beaver,Buck Tooth Animals,(●´ϖ`●)
positive,cute,beaver,Buck Tooth Animals,ʃ͠ʘɷʘ͠ƪ
positive,cute,beaver,Buck Tooth Animals,(ꌷϖꌷ)
positive,cute,beaver,Buck Tooth Animals,( ・ϖ・)っ
positive,cute,beaver,Buck Tooth Animals,ヽ(･ϖ･｡)ﾉ
positive,cute,beaver,Buck Tooth Animals,ヽ(･ϖ･ゞ)
positive,cute,beaver,Buck Tooth Animals,(* >ϖ<)
positive,cute,beaver,Buck Tooth Animals,(•̀ϖ•́ )
positive,cute,beaver,Buck Tooth Animals,( ˘•ϖ•˘ )
